mcns_id,rank,banc_match,similarity,label
802206,3,720575941519179480,0.0,tarsus-something
802206,4,720575941539565916,0.0,tarsus-something
802207,1,720575941496126793,0.4327012002468109,tarsus-something
802207,2,720575941503128626,0.0,tarsus-something
802207,3,720575941519179480,0.0,tarsus-something
802207,4,720575941539565916,0.0,tarsus-something
802210,1,720575941503128626,0.0,tarsus-something
802210,2,720575941496126793,0.0,tarsus-something
802210,3,720575941519179480,0.0,tarsus-something
802210,4,720575941539565916,0.0,tarsus-something
802212,1,720575941539565916,0.37965551018714905,tarsus-something
802212,2,720575941496126793,0.36702051758766174,tarsus-something
802212,3,720575941519179480,0.3622834086418152,tarsus-something
802212,4,720575941503128626,0.0,tarsus-something
802213,1,720575941503128626,0.0,tarsus-something
802213,2,720575941496126793,0.0,tarsus-something
802213,3,720575941519179480,0.0,tarsus-something
802213,4,720575941539565916,0.0,tarsus-something
802214,1,720575941503128626,0.5034945607185364,tarsus-something
802214,2,720575941496126793,0.0,tarsus-something
802214,3,720575941519179480,0.0,tarsus-something
802214,4,720575941539565916,0.0,tarsus-something
802219,1,720575941539565916,0.649480938911438,tarsus-something
802219,2,720575941496126793,0.1871209293603897,tarsus-something
802219,3,720575941503128626,0.0,tarsus-something
802219,4,720575941519179480,0.0,tarsus-something
802222,1,720575941496126793,0.9847579598426819,tarsus-something
802222,2,720575941503128626,0.0,tarsus-something
802222,3,720575941519179480,0.0,tarsus-something
802222,4,720575941539565916,0.0,tarsus-something
802230,1,720575941503128626,0.0,tarsus-something
802230,2,720575941496126793,0.0,tarsus-something
802230,3,720575941519179480,0.0,tarsus-something
802230,4,720575941539565916,0.0,tarsus-something
802233,1,720575941503128626,0.0,tarsus-something
802233,2,720575941496126793,0.0,tarsus-something
802233,3,720575941519179480,0.0,tarsus-something
802233,4,720575941539565916,0.0,tarsus-something
802236,1,720575941503128626,0.0,tarsus-something
802236,2,720575941496126793,0.0,tarsus-something
802236,3,720575941519179480,0.0,tarsus-something
802236,4,720575941539565916,0.0,tarsus-something
802237,1,720575941503128626,0.800000011920929,tarsus-something
802237,2,720575941496126793,0.0,tarsus-something
802237,3,720575941519179480,0.0,tarsus-something
802237,4,720575941539565916,0.0,tarsus-something
802240,1,720575941539565916,1.0,tarsus-something
802240,2,720575941503128626,0.0,tarsus-something
802240,3,720575941496126793,0.0,tarsus-something
802240,4,720575941519179480,0.0,tarsus-something
802241,1,720575941519179480,0.5962852239608765,tarsus-something
802241,2,720575941496126793,0.2307584285736084,tarsus-something
802241,3,720575941503128626,0.0,tarsus-something
802241,4,720575941539565916,0.0,tarsus-something
802244,1,720575941503128626,0.0,tarsus-something
802244,2,720575941496126793,0.0,tarsus-something
802244,3,720575941519179480,0.0,tarsus-something
802244,4,720575941539565916,0.0,tarsus-something
802245,1,720575941519179480,0.5596326589584351,tarsus-something
802245,2,720575941496126793,0.31568488478660583,tarsus-something
802245,3,720575941539565916,0.28725743293762207,tarsus-something
802245,4,720575941503128626,0.0,tarsus-something
802257,1,720575941519179480,0.8010669946670532,tarsus-something
802257,2,720575941503128626,0.0,tarsus-something
802257,3,720575941496126793,0.0,tarsus-something
802257,4,720575941539565916,0.0,tarsus-something
802259,1,720575941503128626,0.0,tarsus-something
802259,2,720575941496126793,0.0,tarsus-something
802259,3,720575941519179480,0.0,tarsus-something
802259,4,720575941539565916,0.0,tarsus-something
802260,1,720575941503128626,0.0,tarsus-something
802260,2,720575941496126793,0.0,tarsus-something
802260,3,720575941519179480,0.0,tarsus-something
802260,4,720575941539565916,0.0,tarsus-something
802276,1,720575941496126793,0.6119318604469299,tarsus-something
802276,2,720575941503128626,0.0,tarsus-something
802276,3,720575941519179480,0.0,tarsus-something
802276,4,720575941539565916,0.0,tarsus-something
802277,1,720575941503128626,0.0,tarsus-something
802277,2,720575941496126793,0.0,tarsus-something
802277,3,720575941519179480,0.0,tarsus-something
802277,4,720575941539565916,0.0,tarsus-something
802283,1,720575941503128626,0.0,tarsus-something
802283,2,720575941496126793,0.0,tarsus-something
802283,3,720575941519179480,0.0,tarsus-something
802283,4,720575941539565916,0.0,tarsus-something
802284,1,720575941496126793,0.6119318604469299,tarsus-something
802284,2,720575941503128626,0.0,tarsus-something
802284,3,720575941519179480,0.0,tarsus-something
802284,4,720575941539565916,0.0,tarsus-something
802287,1,720575941503128626,0.0,tarsus-something
802287,2,720575941496126793,0.0,tarsus-something
802287,3,720575941519179480,0.0,tarsus-something
802287,4,720575941539565916,0.0,tarsus-something
802292,1,720575941503128626,0.0,tarsus-something
802292,2,720575941496126793,0.0,tarsus-something
802292,3,720575941519179480,0.0,tarsus-something
802292,4,720575941539565916,0.0,tarsus-something
802295,1,720575941519179480,0.6596227884292603,tarsus-something
802295,2,720575941503128626,0.0,tarsus-something
802295,3,720575941496126793,0.0,tarsus-something
802295,4,720575941539565916,0.0,tarsus-something
802304,1,720575941503128626,0.0,tarsus-something
802304,2,720575941496126793,0.0,tarsus-something
802304,3,720575941519179480,0.0,tarsus-something
802304,4,720575941539565916,0.0,tarsus-something
802310,1,720575941503128626,0.0,tarsus-something
802310,2,720575941496126793,0.0,tarsus-something
802310,3,720575941519179480,0.0,tarsus-something
802310,4,720575941539565916,0.0,tarsus-something
802311,1,720575941503128626,0.0,tarsus-something
802311,2,720575941496126793,0.0,tarsus-something
802311,3,720575941519179480,0.0,tarsus-something
802311,4,720575941539565916,0.0,tarsus-something
802312,1,720575941539565916,0.570379912853241,tarsus-something
802312,2,720575941519179480,0.5337529182434082,tarsus-something
802312,3,720575941503128626,0.44146040081977844,tarsus-something
802312,4,720575941496126793,0.27014368772506714,tarsus-something
802314,1,720575941503128626,0.0,tarsus-something
802314,2,720575941496126793,0.0,tarsus-something
802314,3,720575941519179480,0.0,tarsus-something
802314,4,720575941539565916,0.0,tarsus-something
802319,1,720575941503128626,1.0,tarsus-something
802319,2,720575941496126793,0.0,tarsus-something
802319,3,720575941519179480,0.0,tarsus-something
802319,4,720575941539565916,0.0,tarsus-something
802324,1,720575941496126793,0.7909104824066162,tarsus-something
802324,2,720575941503128626,0.0,tarsus-something
802324,3,720575941519179480,0.0,tarsus-something
802324,4,720575941539565916,0.0,tarsus-something
802328,1,720575941503128626,0.0,tarsus-something
802328,2,720575941496126793,0.0,tarsus-something
802328,3,720575941519179480,0.0,tarsus-something
802328,4,720575941539565916,0.0,tarsus-something
802330,1,720575941503128626,0.7071067690849304,tarsus-something
802330,2,720575941496126793,0.0,tarsus-something
802330,3,720575941519179480,0.0,tarsus-something
802330,4,720575941539565916,0.0,tarsus-something
802334,1,720575941503128626,0.0,tarsus-something
802334,2,720575941496126793,0.0,tarsus-something
802334,3,720575941519179480,0.0,tarsus-something
802334,4,720575941539565916,0.0,tarsus-something
802335,1,720575941519179480,0.5513513684272766,tarsus-something
802335,2,720575941503128626,0.0,tarsus-something
802335,3,720575941496126793,0.0,tarsus-something
802335,4,720575941539565916,0.0,tarsus-something
802338,1,720575941496126793,0.7909104824066162,tarsus-something
802338,2,720575941503128626,0.0,tarsus-something
802338,3,720575941519179480,0.0,tarsus-something
802338,4,720575941539565916,0.0,tarsus-something
802346,1,720575941503128626,0.0,tarsus-something
802346,2,720575941496126793,0.0,tarsus-something
802346,3,720575941519179480,0.0,tarsus-something
802346,4,720575941539565916,0.0,tarsus-something
802352,1,720575941496126793,0.9986197352409363,tarsus-something
802352,2,720575941503128626,0.0,tarsus-something
802352,3,720575941519179480,0.0,tarsus-something
802352,4,720575941539565916,0.0,tarsus-something
802354,1,720575941503128626,0.0,tarsus-something
802354,2,720575941496126793,0.0,tarsus-something
802354,3,720575941519179480,0.0,tarsus-something
802354,4,720575941539565916,0.0,tarsus-something
802355,1,720575941503128626,0.0,tarsus-something
802355,2,720575941496126793,0.0,tarsus-something
802355,3,720575941519179480,0.0,tarsus-something
802355,4,720575941539565916,0.0,tarsus-something
802365,1,720575941503128626,1.0,tarsus-something
802365,2,720575941496126793,0.0,tarsus-something
802365,3,720575941519179480,0.0,tarsus-something
802365,4,720575941539565916,0.0,tarsus-something
802366,1,720575941503128626,0.0,tarsus-something
802366,2,720575941496126793,0.0,tarsus-something
802366,3,720575941519179480,0.0,tarsus-something
802366,4,720575941539565916,0.0,tarsus-something
802367,1,720575941496126793,0.49026450514793396,tarsus-something
802367,2,720575941503128626,0.0,tarsus-something
802367,3,720575941519179480,0.0,tarsus-something
802367,4,720575941539565916,0.0,tarsus-something
802368,1,720575941503128626,0.0,tarsus-something
802368,2,720575941496126793,0.0,tarsus-something
802368,3,720575941519179480,0.0,tarsus-something
802368,4,720575941539565916,0.0,tarsus-something
802377,1,720575941503128626,0.0,tarsus-something
802377,2,720575941496126793,0.0,tarsus-something
802377,3,720575941519179480,0.0,tarsus-something
802377,4,720575941539565916,0.0,tarsus-something
802382,1,720575941503128626,0.0,tarsus-something
802382,2,720575941496126793,0.0,tarsus-something
802382,3,720575941519179480,0.0,tarsus-something
802382,4,720575941539565916,0.0,tarsus-something
802387,1,720575941539565916,0.5905893445014954,tarsus-something
802387,2,720575941519179480,0.37057924270629883,tarsus-something
802387,3,720575941503128626,0.3191995620727539,tarsus-something
802387,4,720575941496126793,0.0,tarsus-something
802390,1,720575941503128626,0.0,tarsus-something
802390,2,720575941496126793,0.0,tarsus-something
802390,3,720575941519179480,0.0,tarsus-something
802390,4,720575941539565916,0.0,tarsus-something
802391,1,720575941519179480,1.0,tarsus-something
802391,2,720575941503128626,0.0,tarsus-something
802391,3,720575941496126793,0.0,tarsus-something
802391,4,720575941539565916,0.0,tarsus-something
802392,1,720575941503128626,0.0,tarsus-something
802392,2,720575941496126793,0.0,tarsus-something
802392,3,720575941519179480,0.0,tarsus-something
802392,4,720575941539565916,0.0,tarsus-something
802395,1,720575941503128626,0.0,tarsus-something
802395,2,720575941496126793,0.0,tarsus-something
802395,3,720575941519179480,0.0,tarsus-something
802395,4,720575941539565916,0.0,tarsus-something
802396,1,720575941539565916,0.47811460494995117,tarsus-something
802396,2,720575941496126793,0.37594300508499146,tarsus-something
802396,3,720575941503128626,0.0,tarsus-something
802396,4,720575941519179480,0.0,tarsus-something
802398,1,720575941503128626,0.0,tarsus-something
802398,2,720575941496126793,0.0,tarsus-something
802398,3,720575941519179480,0.0,tarsus-something
802398,4,720575941539565916,0.0,tarsus-something
802400,1,720575941503128626,0.0,tarsus-something
802400,2,720575941496126793,0.0,tarsus-something
802400,3,720575941519179480,0.0,tarsus-something
802400,4,720575941539565916,0.0,tarsus-something
802404,1,720575941503128626,0.0,tarsus-something
802404,2,720575941496126793,0.0,tarsus-something
802404,3,720575941519179480,0.0,tarsus-something
802404,4,720575941539565916,0.0,tarsus-something
802405,1,720575941519179480,0.5316176414489746,tarsus-something
802405,2,720575941496126793,0.40573906898498535,tarsus-something
802405,3,720575941539565916,0.34432101249694824,tarsus-something
802405,4,720575941503128626,0.0,tarsus-something
802406,1,720575941503128626,0.0,tarsus-something
802406,2,720575941496126793,0.0,tarsus-something
802406,3,720575941519179480,0.0,tarsus-something
802406,4,720575941539565916,0.0,tarsus-something
802408,1,720575941496126793,0.6119318604469299,tarsus-something
802408,2,720575941503128626,0.0,tarsus-something
802408,3,720575941519179480,0.0,tarsus-something
802408,4,720575941539565916,0.0,tarsus-something
802409,1,720575941519179480,0.4453570246696472,tarsus-something
802409,2,720575941503128626,0.0,tarsus-something
802409,3,720575941496126793,0.0,tarsus-something
802409,4,720575941539565916,0.0,tarsus-something
802411,1,720575941539565916,1.0,tarsus-something
802411,2,720575941503128626,0.0,tarsus-something
802411,3,720575941496126793,0.0,tarsus-something
802411,4,720575941519179480,0.0,tarsus-something
802415,1,720575941503128626,0.4286057949066162,tarsus-something
802415,2,720575941496126793,0.0,tarsus-something
802415,3,720575941519179480,0.0,tarsus-something
802415,4,720575941539565916,0.0,tarsus-something
802418,1,720575941503128626,0.0,tarsus-something
802418,2,720575941496126793,0.0,tarsus-something
802418,3,720575941519179480,0.0,tarsus-something
802418,4,720575941539565916,0.0,tarsus-something
802419,1,720575941496126793,0.6119318604469299,tarsus-something
802419,2,720575941503128626,0.0,tarsus-something
802419,3,720575941519179480,0.0,tarsus-something
802419,4,720575941539565916,0.0,tarsus-something
802420,1,720575941503128626,0.0,tarsus-something
802420,2,720575941496126793,0.0,tarsus-something
802420,3,720575941519179480,0.0,tarsus-something
802420,4,720575941539565916,0.0,tarsus-something
802421,1,720575941539565916,0.566713809967041,tarsus-something
802421,2,720575941519179480,0.5081386566162109,tarsus-something
802421,3,720575941496126793,0.32220765948295593,tarsus-something
802421,4,720575941503128626,0.0,tarsus-something
802422,1,720575941496126793,0.7909104824066162,tarsus-something
802422,2,720575941503128626,0.0,tarsus-something
802422,3,720575941519179480,0.0,tarsus-something
802422,4,720575941539565916,0.0,tarsus-something
802424,1,720575941503128626,0.0,tarsus-something
802424,2,720575941496126793,0.0,tarsus-something
802424,3,720575941519179480,0.0,tarsus-something
802424,4,720575941539565916,0.0,tarsus-something
802426,1,720575941496126793,0.6997506618499756,tarsus-something
802426,2,720575941503128626,0.0,tarsus-something
802426,3,720575941519179480,0.0,tarsus-something
802426,4,720575941539565916,0.0,tarsus-something
802431,1,720575941519179480,1.0,tarsus-something
802431,2,720575941503128626,0.0,tarsus-something
802431,3,720575941496126793,0.0,tarsus-something
802431,4,720575941539565916,0.0,tarsus-something
802440,1,720575941496126793,0.33524182438850403,tarsus-something
802440,2,720575941503128626,0.0,tarsus-something
802440,3,720575941519179480,0.0,tarsus-something
802440,4,720575941539565916,0.0,tarsus-something
802442,1,720575941496126793,0.7909104824066162,tarsus-something
802442,2,720575941503128626,0.0,tarsus-something
802442,3,720575941519179480,0.0,tarsus-something
802442,4,720575941539565916,0.0,tarsus-something
802443,1,720575941503128626,0.0,tarsus-something
802443,2,720575941496126793,0.0,tarsus-something
802443,3,720575941519179480,0.0,tarsus-something
802443,4,720575941539565916,0.0,tarsus-something
802445,1,720575941503128626,0.0,tarsus-something
802445,2,720575941496126793,0.0,tarsus-something
802445,3,720575941519179480,0.0,tarsus-something
802445,4,720575941539565916,0.0,tarsus-something
802450,1,720575941503128626,0.0,tarsus-something
802450,2,720575941496126793,0.0,tarsus-something
802450,3,720575941519179480,0.0,tarsus-something
802450,4,720575941539565916,0.0,tarsus-something
802455,1,720575941496126793,0.4079459309577942,tarsus-something
802455,2,720575941503128626,0.0,tarsus-something
802455,3,720575941519179480,0.0,tarsus-something
802455,4,720575941539565916,0.0,tarsus-something
802460,1,720575941519179480,1.0,tarsus-something
802460,2,720575941503128626,0.0,tarsus-something
802460,3,720575941496126793,0.0,tarsus-something
802460,4,720575941539565916,0.0,tarsus-something
802464,1,720575941503128626,0.0,tarsus-something
802464,2,720575941496126793,0.0,tarsus-something
802464,3,720575941519179480,0.0,tarsus-something
802464,4,720575941539565916,0.0,tarsus-something
802470,1,720575941496126793,0.49280932545661926,tarsus-something
802470,2,720575941503128626,0.0,tarsus-something
802470,3,720575941519179480,0.0,tarsus-something
802470,4,720575941539565916,0.0,tarsus-something
802471,1,720575941503128626,0.0,tarsus-something
802471,2,720575941496126793,0.0,tarsus-something
802471,3,720575941519179480,0.0,tarsus-something
802471,4,720575941539565916,0.0,tarsus-something
802476,1,720575941496126793,0.341068834066391,tarsus-something
802476,2,720575941503128626,0.0,tarsus-something
802476,3,720575941519179480,0.0,tarsus-something
802476,4,720575941539565916,0.0,tarsus-something
802477,1,720575941539565916,0.7071067690849304,tarsus-something
802477,2,720575941496126793,0.4327011704444885,tarsus-something
802477,3,720575941503128626,0.0,tarsus-something
802477,4,720575941519179480,0.0,tarsus-something
802478,1,720575941503128626,0.0,tarsus-something
802478,2,720575941496126793,0.0,tarsus-something
802478,3,720575941519179480,0.0,tarsus-something
802478,4,720575941539565916,0.0,tarsus-something
802480,1,720575941519179480,0.4392639398574829,tarsus-something
802480,2,720575941503128626,0.0,tarsus-something
802480,3,720575941496126793,0.0,tarsus-something
802480,4,720575941539565916,0.0,tarsus-something
802481,1,720575941503128626,0.0,tarsus-something
802481,2,720575941496126793,0.0,tarsus-something
802481,3,720575941519179480,0.0,tarsus-something
802481,4,720575941539565916,0.0,tarsus-something
802483,1,720575941496126793,0.36337044835090637,tarsus-something
802483,2,720575941503128626,0.0,tarsus-something
802483,3,720575941519179480,0.0,tarsus-something
802483,4,720575941539565916,0.0,tarsus-something
802487,1,720575941519179480,1.0,tarsus-something
802487,2,720575941503128626,0.0,tarsus-something
802487,3,720575941496126793,0.0,tarsus-something
802487,4,720575941539565916,0.0,tarsus-something
802488,1,720575941503128626,0.0,tarsus-something
802488,2,720575941496126793,0.0,tarsus-something
802488,3,720575941519179480,0.0,tarsus-something
802488,4,720575941539565916,0.0,tarsus-something
802489,1,720575941503128626,1.0,tarsus-something
802489,2,720575941496126793,0.0,tarsus-something
802489,3,720575941519179480,0.0,tarsus-something
802489,4,720575941539565916,0.0,tarsus-something
802490,1,720575941539565916,0.8457366824150085,tarsus-something
802490,2,720575941503128626,0.5336004495620728,tarsus-something
802490,3,720575941496126793,0.0,tarsus-something
802490,4,720575941519179480,0.0,tarsus-something
802494,1,720575941519179480,1.0,tarsus-something
802494,2,720575941503128626,0.0,tarsus-something
802494,3,720575941496126793,0.0,tarsus-something
802494,4,720575941539565916,0.0,tarsus-something
802495,1,720575941519179480,0.5733997821807861,tarsus-something
802495,2,720575941539565916,0.45679306983947754,tarsus-something
802495,3,720575941503128626,0.0,tarsus-something
802495,4,720575941496126793,0.0,tarsus-something
802498,1,720575941503128626,0.0,tarsus-something
802498,2,720575941496126793,0.0,tarsus-something
802498,3,720575941519179480,0.0,tarsus-something
802498,4,720575941539565916,0.0,tarsus-something
802499,1,720575941503128626,0.0,tarsus-something
802499,2,720575941496126793,0.0,tarsus-something
802499,3,720575941519179480,0.0,tarsus-something
802499,4,720575941539565916,0.0,tarsus-something
802500,1,720575941519179480,0.5971755385398865,tarsus-something
802500,2,720575941539565916,0.543980062007904,tarsus-something
802500,3,720575941496126793,0.2617247700691223,tarsus-something
802500,4,720575941503128626,0.2482735961675644,tarsus-something
802505,1,720575941519179480,1.0,tarsus-something
802505,2,720575941503128626,0.0,tarsus-something
802505,3,720575941496126793,0.0,tarsus-something
802505,4,720575941539565916,0.0,tarsus-something
802514,1,720575941496126793,0.7909104824066162,tarsus-something
802514,2,720575941503128626,0.0,tarsus-something
802514,3,720575941519179480,0.0,tarsus-something
802514,4,720575941539565916,0.0,tarsus-something
802521,1,720575941496126793,0.6119318604469299,tarsus-something
802521,2,720575941503128626,0.0,tarsus-something
802521,3,720575941519179480,0.0,tarsus-something
802521,4,720575941539565916,0.0,tarsus-something
802524,1,720575941503128626,0.0,tarsus-something
802524,2,720575941496126793,0.0,tarsus-something
802524,3,720575941519179480,0.0,tarsus-something
802524,4,720575941539565916,0.0,tarsus-something
802531,1,720575941496126793,0.6119318604469299,tarsus-something
802531,2,720575941503128626,0.0,tarsus-something
802531,3,720575941519179480,0.0,tarsus-something
802531,4,720575941539565916,0.0,tarsus-something
802534,1,720575941503128626,0.0,tarsus-something
802534,2,720575941496126793,0.0,tarsus-something
802534,3,720575941519179480,0.0,tarsus-something
802534,4,720575941539565916,0.0,tarsus-something
802536,1,720575941503128626,0.0,tarsus-something
802536,2,720575941496126793,0.0,tarsus-something
802536,3,720575941519179480,0.0,tarsus-something
802536,4,720575941539565916,0.0,tarsus-something
802538,1,720575941496126793,0.6119318604469299,tarsus-something
802538,2,720575941503128626,0.0,tarsus-something
802538,3,720575941519179480,0.0,tarsus-something
802538,4,720575941539565916,0.0,tarsus-something
802541,1,720575941496126793,0.4552425444126129,tarsus-something
802541,2,720575941503128626,0.0,tarsus-something
802541,3,720575941519179480,0.0,tarsus-something
802541,4,720575941539565916,0.0,tarsus-something
802543,1,720575941503128626,0.0,tarsus-something
802543,2,720575941496126793,0.0,tarsus-something
802543,3,720575941519179480,0.0,tarsus-something
802543,4,720575941539565916,0.0,tarsus-something
802544,1,720575941539565916,0.7091971039772034,tarsus-something
802544,2,720575941519179480,0.7050102949142456,tarsus-something
802544,3,720575941503128626,0.0,tarsus-something
802544,4,720575941496126793,0.0,tarsus-something
802548,1,720575941503128626,0.0,tarsus-something
802548,2,720575941496126793,0.0,tarsus-something
802548,3,720575941519179480,0.0,tarsus-something
802548,4,720575941539565916,0.0,tarsus-something
802549,1,720575941503128626,1.0,tarsus-something
802549,2,720575941496126793,0.0,tarsus-something
802549,3,720575941519179480,0.0,tarsus-something
802549,4,720575941539565916,0.0,tarsus-something
802551,1,720575941519179480,0.6345064043998718,tarsus-something
802551,2,720575941503128626,0.0,tarsus-something
802551,3,720575941496126793,0.0,tarsus-something
802551,4,720575941539565916,0.0,tarsus-something
802552,1,720575941503128626,0.0,tarsus-something
802552,2,720575941496126793,0.0,tarsus-something
802552,3,720575941519179480,0.0,tarsus-something
802552,4,720575941539565916,0.0,tarsus-something
802553,1,720575941539565916,1.0,tarsus-something
802553,2,720575941503128626,0.0,tarsus-something
802553,3,720575941496126793,0.0,tarsus-something
802553,4,720575941519179480,0.0,tarsus-something
802555,1,720575941503128626,0.0,tarsus-something
802555,2,720575941496126793,0.0,tarsus-something
802555,3,720575941519179480,0.0,tarsus-something
802555,4,720575941539565916,0.0,tarsus-something
802562,1,720575941496126793,0.7909104824066162,tarsus-something
802562,2,720575941503128626,0.0,tarsus-something
802562,3,720575941519179480,0.0,tarsus-something
802562,4,720575941539565916,0.0,tarsus-something
802563,1,720575941503128626,0.0,tarsus-something
802563,2,720575941496126793,0.0,tarsus-something
802563,3,720575941519179480,0.0,tarsus-something
802563,4,720575941539565916,0.0,tarsus-something
802565,1,720575941519179480,0.730161726474762,tarsus-something
802565,2,720575941539565916,0.6832743287086487,tarsus-something
802565,3,720575941503128626,0.0,tarsus-something
802565,4,720575941496126793,0.0,tarsus-something
802571,1,720575941503128626,0.0,tarsus-something
802571,2,720575941496126793,0.0,tarsus-something
802571,3,720575941519179480,0.0,tarsus-something
802571,4,720575941539565916,0.0,tarsus-something
802578,1,720575941496126793,0.38559556007385254,tarsus-something
802578,2,720575941503128626,0.0,tarsus-something
802578,3,720575941519179480,0.0,tarsus-something
802578,4,720575941539565916,0.0,tarsus-something
802579,1,720575941519179480,0.7071067690849304,tarsus-something
802579,2,720575941539565916,0.7071067690849304,tarsus-something
802579,3,720575941503128626,0.0,tarsus-something
802579,4,720575941496126793,0.0,tarsus-something
802580,1,720575941519179480,0.7576781511306763,tarsus-something
802580,2,720575941539565916,0.6526284217834473,tarsus-something
802580,3,720575941503128626,0.0,tarsus-something
802580,4,720575941496126793,0.0,tarsus-something
802583,1,720575941503128626,0.0,tarsus-something
802583,2,720575941496126793,0.0,tarsus-something
802583,3,720575941519179480,0.0,tarsus-something
802583,4,720575941539565916,0.0,tarsus-something
802584,1,720575941496126793,0.37966829538345337,tarsus-something
802584,2,720575941503128626,0.0,tarsus-something
802584,3,720575941519179480,0.0,tarsus-something
802584,4,720575941539565916,0.0,tarsus-something
802586,1,720575941503128626,0.0,tarsus-something
802586,2,720575941496126793,0.0,tarsus-something
802586,3,720575941519179480,0.0,tarsus-something
802586,4,720575941539565916,0.0,tarsus-something
802587,1,720575941539565916,0.7749881744384766,tarsus-something
802587,2,720575941519179480,0.6319756507873535,tarsus-something
802587,3,720575941503128626,0.0,tarsus-something
802587,4,720575941496126793,0.0,tarsus-something
802588,1,720575941496126793,0.2274351716041565,tarsus-something
802588,2,720575941503128626,0.0,tarsus-something
802588,3,720575941519179480,0.0,tarsus-something
802588,4,720575941539565916,0.0,tarsus-something
802595,1,720575941503128626,0.0,tarsus-something
802595,2,720575941496126793,0.0,tarsus-something
802595,3,720575941519179480,0.0,tarsus-something
802595,4,720575941539565916,0.0,tarsus-something
802599,1,720575941519179480,0.6518827080726624,tarsus-something
802599,2,720575941539565916,0.31485605239868164,tarsus-something
802599,3,720575941503128626,0.0,tarsus-something
802599,4,720575941496126793,0.0,tarsus-something
802601,1,720575941503128626,0.7413588762283325,tarsus-something
802601,2,720575941496126793,0.4167075753211975,tarsus-something
802601,3,720575941519179480,0.0,tarsus-something
802601,4,720575941539565916,0.0,tarsus-something
802603,1,720575941519179480,1.0,tarsus-something
802603,2,720575941503128626,0.0,tarsus-something
802603,3,720575941496126793,0.0,tarsus-something
802603,4,720575941539565916,0.0,tarsus-something
802609,1,720575941503128626,0.0,tarsus-something
802609,2,720575941496126793,0.0,tarsus-something
802609,3,720575941519179480,0.0,tarsus-something
802609,4,720575941539565916,0.0,tarsus-something
802611,1,720575941503128626,0.5899263024330139,tarsus-something
802611,2,720575941496126793,0.0,tarsus-something
802611,3,720575941519179480,0.0,tarsus-something
802611,4,720575941539565916,0.0,tarsus-something
802613,1,720575941519179480,0.4911036491394043,tarsus-something
802613,2,720575941539565916,0.4174309968948364,tarsus-something
802613,3,720575941503128626,0.0,tarsus-something
802613,4,720575941496126793,0.0,tarsus-something
802621,1,720575941503128626,0.0,tarsus-something
802621,2,720575941496126793,0.0,tarsus-something
802621,3,720575941519179480,0.0,tarsus-something
802621,4,720575941539565916,0.0,tarsus-something
802624,1,720575941519179480,1.0,tarsus-something
802624,2,720575941503128626,0.0,tarsus-something
802624,3,720575941496126793,0.0,tarsus-something
802624,4,720575941539565916,0.0,tarsus-something
802625,1,720575941496126793,0.7909104824066162,tarsus-something
802625,2,720575941503128626,0.0,tarsus-something
802625,3,720575941519179480,0.0,tarsus-something
802625,4,720575941539565916,0.0,tarsus-something
802629,1,720575941503128626,1.0,tarsus-something
802629,2,720575941496126793,0.0,tarsus-something
802629,3,720575941519179480,0.0,tarsus-something
802629,4,720575941539565916,0.0,tarsus-something
802630,1,720575941503128626,0.0,tarsus-something
802630,2,720575941496126793,0.0,tarsus-something
802630,3,720575941519179480,0.0,tarsus-something
802630,4,720575941539565916,0.0,tarsus-something
802634,1,720575941539565916,1.0,tarsus-something
802634,2,720575941503128626,0.0,tarsus-something
802634,3,720575941496126793,0.0,tarsus-something
802634,4,720575941519179480,0.0,tarsus-something
802637,1,720575941503128626,0.0,tarsus-something
802637,2,720575941496126793,0.0,tarsus-something
802637,3,720575941519179480,0.0,tarsus-something
802637,4,720575941539565916,0.0,tarsus-something
802638,1,720575941503128626,0.0,tarsus-something
802638,2,720575941496126793,0.0,tarsus-something
802638,3,720575941519179480,0.0,tarsus-something
802638,4,720575941539565916,0.0,tarsus-something
802640,1,720575941503128626,0.0,tarsus-something
802640,2,720575941496126793,0.0,tarsus-something
802640,3,720575941519179480,0.0,tarsus-something
802640,4,720575941539565916,0.0,tarsus-something
802643,1,720575941539565916,0.5328518748283386,tarsus-something
802643,2,720575941496126793,0.4522097408771515,tarsus-something
802643,3,720575941503128626,0.0,tarsus-something
802643,4,720575941519179480,0.0,tarsus-something
802644,1,720575941496126793,0.45810598134994507,tarsus-something
802644,2,720575941503128626,0.0,tarsus-something
802644,3,720575941519179480,0.0,tarsus-something
802644,4,720575941539565916,0.0,tarsus-something
802647,1,720575941539565916,0.42708468437194824,tarsus-something
802647,2,720575941503128626,0.0,tarsus-something
802647,3,720575941496126793,0.0,tarsus-something
802647,4,720575941519179480,0.0,tarsus-something
802651,1,720575941496126793,0.4376772940158844,tarsus-something
802651,2,720575941503128626,0.0,tarsus-something
802651,3,720575941519179480,0.0,tarsus-something
802651,4,720575941539565916,0.0,tarsus-something
802655,1,720575941503128626,1.0,tarsus-something
802655,2,720575941496126793,0.0,tarsus-something
802655,3,720575941519179480,0.0,tarsus-something
802655,4,720575941539565916,0.0,tarsus-something
802658,1,720575941503128626,0.0,tarsus-something
802658,2,720575941496126793,0.0,tarsus-something
802658,3,720575941519179480,0.0,tarsus-something
802658,4,720575941539565916,0.0,tarsus-something
802659,1,720575941496126793,0.5175332427024841,tarsus-something
